Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests,Anomaly,Anomaly_Score
2637317393,2023-02-16,18:22:23,4,63,6,2,720416.0,78,0,182627.54648737962
2637317393,2023-02-16,18:22:23,4,74,6,2,605728.0,78,0,81923.99990234851
2637317393,2023-02-16,18:22:23,4,68,6,2,523804.0,78,0,81461.33473004232
2637317393,2023-02-16,18:22:29,4,195,6,0,125268.0,78,0,15778.531237095549
2637317393,2023-02-16,18:22:30,4,68,6,2,359963.0,78,0,98304.0052083332
2637317393,2023-02-16,18:22:32,4,63,6,2,458267.0,78,0,65537.01561713044
2637317393,2023-02-16,18:22:36,4,74,6,2,687643.0,78,0,149871.93082095127
2637317393,2023-02-16,18:22:38,4,73,6,2,425499.0,78,0,65536.0
1806367000,2023-02-16,19:02:31,4,96,6,7,146.0,1,0,1012.9402746460424
2556019923,2023-02-16,19:40:48,4,10,6,0,5952.0,84,0,0.0
585331374,2023-02-16,20:12:31,4,10,6,0,5952.0,3,1,5667472.950451197
585331374,2023-02-16,20:13:22,0,0,0,6,150.0,3,1,5667472.969885608
585331374,2023-02-16,20:13:24,0,0,0,6,150.0,3,1,5667472.969885608
575446761,2023-02-16,20:18:44,4,10,6,0,5952.0,5,0,16049.999875389407
1761132900,2023-02-16,20:36:01,5,10,5,6,0.0,30,0,461.5105632593906
1761132900,2023-02-16,20:36:02,4,451,6,7,548.0,30,0,22.627416997969522
1761132900,2023-02-16,20:36:03,4,451,6,6,650.0,30,0,101.19288512538814
1761132900,2023-02-16,20:36:04,4,451,6,7,548.0,30,0,22.627416997969522
1761132900,2023-02-16,20:36:05,4,219,6,7,548.0,30,0,119.73303637676612
1761132900,2023-02-16,20:36:06,4,219,6,6,650.0,30,0,119.73303637676612
1761132900,2023-02-16,20:36:06,4,219,6,7,548.0,30,0,119.73303637676612
1761132900,2023-02-16,20:36:08,4,449,6,7,548.0,30,0,32.0
1761132900,2023-02-16,20:36:09,4,449,6,6,650.0,30,0,103.69185117452577
1761132900,2023-02-16,20:36:09,4,449,6,7,548.0,30,0,32.0
1761132900,2023-02-16,20:36:11,4,443,6,7,548.0,30,0,22.627416997969522
1761132900,2023-02-16,20:36:12,4,443,6,6,650.0,30,0,101.19288512538814
1761132900,2023-02-16,20:36:12,4,443,6,7,548.0,30,0,22.627416997969522
1761132900,2023-02-16,20:36:14,4,448,6,7,146.0,30,0,32.0
1761132900,2023-02-16,20:36:14,4,448,6,6,248.0,30,0,101.19288512538814
1761132900,2023-02-16,20:36:15,4,448,6,7,146.0,30,0,32.0
1761132900,2023-02-16,20:36:17,4,281,6,7,548.0,30,0,119.73303637676612
1761132900,2023-02-16,20:36:17,4,281,6,6,650.0,30,0,119.73303637676612
1761132900,2023-02-16,20:36:18,4,281,6,7,548.0,30,0,119.73303637676612
1761132900,2023-02-16,20:36:19,4,10,6,0,5952.0,30,0,5319.609008188478
1761132900,2023-02-16,20:36:20,4,10,6,6,650.0,30,0,289.77232442039735
1761132900,2023-02-16,20:36:21,4,10,6,0,5952.0,30,0,5319.609008188478
1123631649,2023-02-16,20:40:31,4,400,6,7,146.0,7,0,277.1281292110204
1123631649,2023-02-16,20:40:31,4,131,6,0,979.0,7,0,35.77708763999664
1123631661,2023-02-16,20:40:33,4,470,6,0,4100.0,43,0,877.6696417217586
1123631649,2023-02-16,20:40:34,4,128,6,9,0.0,7,0,32.0
1123631661,2023-02-16,20:40:38,4,458,6,0,35410.0,43,0,1091.406432086599
1123631648,2023-02-16,20:40:40,4,460,6,0,161409.0,7,0,1122.0552571063513
1123631648,2023-02-16,20:40:40,4,467,6,0,89493.0,7,0,2715.242898895051
1123631661,2023-02-16,20:40:41,4,465,6,0,20309.0,43,0,1274.5885610658838
1123631661,2023-02-16,20:40:42,4,463,6,0,3351.0,43,0,724.6074799503522
1123631661,2023-02-16,20:40:43,4,462,6,0,92208.0,43,0,2941.955812040691
1123631661,2023-02-16,20:40:43,4,469,6,0,3657.0,43,0,587.4419120219462
1123631683,2023-02-16,20:40:45,4,461,6,0,63235.0,19,0,872.5502850839027
1123631618,2023-02-16,20:40:47,4,459,6,0,26053.0,5,0,3576.492136157998
1123631661,2023-02-16,20:40:47,4,468,6,0,2685.0,43,0,665.876865493914
1123631661,2023-02-16,20:40:49,4,464,6,0,110438.0,43,0,1095.2698297679892
1123631648,2023-02-16,20:41:26,4,145,6,0,267216.0,7,0,105807.00317086767
1123631648,2023-02-16,20:41:27,4,137,6,0,998.0,7,0,42.33202097703345
1123631661,2023-02-16,20:41:28,4,155,6,0,970.0,43,0,45.254833995939045
1123631649,2023-02-16,20:41:29,4,139,6,0,0.0,7,0,27.712812921102035
1123631661,2023-02-16,20:41:29,4,154,6,0,6615.0,43,0,347.97701073490475
1123631648,2023-02-16,20:41:30,4,138,6,0,1697.0,7,0,717.6851677441857
1123631648,2023-02-16,20:41:31,4,164,6,0,305.0,7,0,214.66252583997982
1123631661,2023-02-16,20:41:31,4,161,6,0,44152.0,43,0,1078.547170966574
1123631661,2023-02-16,20:41:32,4,121,6,0,22486.0,43,0,2203.9963702329455
1123631661,2023-02-16,20:41:33,4,120,6,0,646.0,43,0,326.7292457065942
1123631618,2023-02-16,20:41:34,4,136,6,4,0.0,5,0,57.688820407423826
1123631661,2023-02-16,20:41:34,4,144,6,0,70556.0,43,0,7327.895195757101
1123631618,2023-02-16,20:41:36,4,150,6,0,193256.0,5,0,31859.503574286904
1123631661,2023-02-16,20:41:37,4,167,6,4,0.0,43,0,22.627416997969522
1123631683,2023-02-16,20:41:37,4,134,6,4,0.0,19,0,22.627416997969522
1123631661,2023-02-16,20:41:43,4,135,6,4,0.0,43,0,22.627416997969522
1123631661,2023-02-16,20:41:45,4,132,6,0,979.0,43,0,35.77708763999664
1123631661,2023-02-16,20:41:46,4,162,6,0,0.0,43,0,22.627416997969522
1123631661,2023-02-16,20:41:47,4,163,6,0,0.0,43,0,27.712812921102035
1123631661,2023-02-16,20:41:47,4,123,6,0,96.0,43,0,81.58431221748455
1123631661,2023-02-16,20:41:48,4,147,6,0,5277.0,43,0,692.6355463012276
1123631661,2023-02-16,20:41:48,4,148,6,0,11628.0,43,0,3240.977630283801
1123631661,2023-02-16,20:41:49,4,143,6,0,6269.0,43,0,354.5363168985654
1123631661,2023-02-16,20:41:49,4,160,6,0,74991.0,43,0,9446.343631268132
1123631661,2023-02-16,20:41:50,4,142,6,0,21535.0,43,0,1267.7412985305796
1123631661,2023-02-16,20:41:51,4,149,6,0,62808.0,43,0,951.2938557564639
1123631649,2023-02-16,20:42:03,4,331,6,0,3089.0,7,0,585.2589170615003
1123631661,2023-02-16,20:42:03,4,114,6,0,21.0,43,0,35.77708763999664
1123631649,2023-02-16,20:42:04,4,122,6,0,92.0,7,0,76.7333043730035
1123631661,2023-02-16,20:42:04,4,119,6,0,622.0,43,0,321.1977583981557
1123631661,2023-02-16,20:42:05,4,118,6,1,0.0,43,0,27.712812921102035
2556019923,2023-02-16,20:59:42,4,95,6,7,548.0,84,0,0.0
2050150420,2023-02-16,21:13:34,4,10,6,0,5952.0,282,0,343.90696416327484
2050150420,2023-02-16,21:13:34,4,400,6,7,548.0,282,0,230.7552816296953
2050150420,2023-02-16,21:13:36,4,187,6,0,92208.0,282,0,1051.627310409919
2050150420,2023-02-16,21:13:36,4,181,6,0,161409.0,282,0,8321.722898534894
2050150420,2023-02-16,21:13:36,4,197,6,0,20309.0,282,0,1226.898528811572
2050150420,2023-02-16,21:13:36,4,191,6,0,3351.0,282,0,629.514098332992
2050150420,2023-02-16,21:13:36,4,179,6,0,26053.0,282,0,3567.390082399176
2050150420,2023-02-16,21:13:36,4,194,6,0,110438.0,282,0,4116.511144160793
2050150420,2023-02-16,21:13:36,4,183,6,0,63235.0,282,0,450.2799129430492
2050150420,2023-02-16,21:13:36,4,306,6,0,106323.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,307,6,0,956.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,190,6,0,89476.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,175,6,0,35417.0,282,0,22.627416997969522
2050150420,2023-02-16,21:13:36,4,189,6,0,2532.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,193,6,0,5020.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,182,6,0,84378.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,185,6,0,2406.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,199,6,0,9028.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,198,6,0,15022.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,188,6,0,35445.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,178,6,0,6330.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,180,6,0,14690.0,282,0,0.0
2050150420,2023-02-16,21:13:36,4,192,6,0,44342.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,307,6,0,956.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,189,6,0,2532.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,193,6,0,5020.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,185,6,0,2406.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,199,6,0,9028.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,178,6,0,6330.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,198,6,0,15022.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,306,6,0,106323.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,182,6,0,84378.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,190,6,0,89476.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,192,6,0,44342.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,180,6,0,14690.0,282,0,0.0
2050150420,2023-02-16,21:13:38,4,188,6,0,35445.0,282,0,0.0
2050150420,2023-02-16,21:13:39,4,186,6,0,537868.0,282,0,95525.05983248584
2050150420,2023-02-16,21:13:40,4,286,6,0,6789.0,282,0,217.03455946000858
2050150420,2023-02-16,21:13:40,4,92,6,0,2729.0,282,0,220.54478003344354
2050150420,2023-02-16,21:13:40,4,279,6,0,4212.0,282,0,812.3841455863106
2050150420,2023-02-16,21:13:40,4,238,6,0,5487.0,282,0,228.5257097133712
2050150420,2023-02-16,21:13:40,4,292,6,0,1629.0,282,0,0.0
2050150420,2023-02-16,21:13:40,4,295,6,0,1636.0,282,0,0.0
2050150420,2023-02-16,21:13:40,4,293,6,0,1588.0,282,0,39.191835884530846
2050150420,2023-02-16,21:13:40,4,294,6,0,1642.0,282,0,0.0
2050150420,2023-02-16,21:13:40,4,291,6,0,153088.0,282,0,8321.722898534894
2050150420,2023-02-16,21:13:40,4,184,6,0,93260.0,282,0,1051.627310409919
2050150420,2023-02-16,21:13:41,4,195,6,0,125268.0,282,0,14829.989076192875
2050150420,2023-02-16,21:13:41,4,296,6,0,442343.0,282,0,95525.05983248584
2050150420,2023-02-16,21:14:00,4,298,6,0,5952.0,282,0,352.0
2050150420,2023-02-16,21:14:00,4,197,6,0,20309.0,282,0,1226.898528811572
2050150420,2023-02-16,21:14:00,4,191,6,0,3351.0,282,0,629.514098332992
2050150420,2023-02-16,21:14:00,4,187,6,0,92208.0,282,0,1051.627310409919
2050150420,2023-02-16,21:14:00,4,183,6,0,63235.0,282,0,450.2799129430492
2050150420,2023-02-16,21:14:00,4,179,6,0,26053.0,282,0,3567.390082399176
2050150420,2023-02-16,21:14:00,4,181,6,0,161409.0,282,0,8321.722898534894
2050150420,2023-02-16,21:14:00,4,194,6,0,110438.0,282,0,4116.511144160793
2050150420,2023-02-16,21:14:00,4,175,6,0,35417.0,282,0,22.627416997969522
2050150420,2023-02-16,21:14:00,4,307,6,0,956.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,306,6,0,106323.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,182,6,0,84378.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,190,6,0,89476.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,189,6,0,2532.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,193,6,0,5020.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,199,6,0,9028.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,185,6,0,2406.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,198,6,0,15022.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,192,6,0,44342.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,188,6,0,35445.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,180,6,0,14690.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,178,6,0,6330.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,307,6,0,956.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,189,6,0,2532.0,282,0,0.0
2050150420,2023-02-16,21:14:00,4,193,6,0,5020.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,199,6,0,9028.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,306,6,0,106323.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,286,6,0,6789.0,282,0,217.03455946000858
2050150420,2023-02-16,21:14:01,4,92,6,0,2729.0,282,0,220.54478003344354
2050150420,2023-02-16,21:14:01,4,279,6,0,4212.0,282,0,812.3841455863106
2050150420,2023-02-16,21:14:01,4,238,6,0,5487.0,282,0,228.5257097133712
2050150420,2023-02-16,21:14:01,4,182,6,0,84378.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,190,6,0,89476.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,292,6,0,1629.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,294,6,0,1642.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,295,6,0,1636.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,293,6,0,1588.0,282,0,39.191835884530846
2050150420,2023-02-16,21:14:01,4,291,6,0,153088.0,282,0,8321.722898534894
2050150420,2023-02-16,21:14:01,4,186,6,0,537868.0,282,0,95525.05983248584
2050150420,2023-02-16,21:14:01,4,198,6,0,15022.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,185,6,0,2406.0,282,0,0.0
2050150420,2023-02-16,21:14:01,4,195,6,0,125268.0,282,0,14829.989076192875
2050150420,2023-02-16,21:14:01,4,184,6,0,93260.0,282,0,1051.627310409919
2050150420,2023-02-16,21:14:01,4,296,6,0,442343.0,282,0,95525.05983248584
2050150420,2023-02-16,21:14:02,4,188,6,0,35445.0,282,0,0.0
2050150420,2023-02-16,21:14:02,4,180,6,0,14690.0,282,0,0.0
2050150420,2023-02-16,21:14:02,4,192,6,0,44342.0,282,0,0.0
2637003613,2023-02-16,21:14:04,4,265,6,0,548.0,2,0,22596.01097539121
2637003613,2023-02-16,21:14:05,4,450,6,0,62298.0,2,0,61750.27488197927
2050150420,2023-02-16,21:14:14,4,265,6,0,548.0,282,0,135.7645019878171
2050150420,2023-02-16,21:14:17,4,450,6,0,62298.0,282,0,974.2935902488531
2415145644,2023-02-16,21:55:13,4,236,6,6,248.0,62,0,0.0
412007954,2023-02-16,23:14:46,4,225,6,7,146.0,3,1,9656264.002422469
412007954,2023-02-16,23:14:52,4,225,6,7,146.0,3,1,9656264.002422469
1806365195,2023-02-17,00:01:55,4,337,6,7,146.0,1,0,1278.599233536451
3115618186,2023-02-17,00:16:36,4,10,6,0,5952.0,5,0,0.0
737595394,2023-02-17,00:25:58,4,10,6,0,5952.0,4,0,1386003.0646546204
1806363146,2023-02-17,00:41:49,4,477,6,7,146.0,1,0,1367.7894574824006
1088629031,2023-02-17,00:43:07,4,85,6,6,248.0,6,0,465.6522307473679
1088629031,2023-02-17,00:43:07,4,87,6,6,248.0,6,0,464.0
1123631620,2023-02-17,01:09:00,4,129,6,3,162.0,1,0,150.09330431434975
1123631683,2023-02-17,01:09:02,4,130,6,0,979.0,19,0,35.77708763999664
1123631683,2023-02-17,01:09:12,4,145,6,0,267123.0,19,0,105714.00997029674
1123631648,2023-02-17,01:09:13,4,154,6,0,6615.0,7,0,348.34465691323584
1123631684,2023-02-17,01:09:15,4,137,6,0,998.0,1,0,48.0
1123631661,2023-02-17,01:09:16,4,139,6,0,0.0,43,0,22.627416997969522
1123631683,2023-02-17,01:09:16,4,164,6,0,305.0,19,0,214.06541056415443
1123631661,2023-02-17,01:09:17,4,138,6,0,1697.0,43,0,717.8634967735858
1123631683,2023-02-17,01:09:18,4,155,6,0,970.0,19,0,35.77708763999664
1123631683,2023-02-17,01:09:19,4,161,6,0,44152.0,19,0,1056.4847372300273
1123631661,2023-02-17,01:09:20,4,121,6,0,22493.0,43,0,2210.8387548620544
1123631683,2023-02-17,01:09:22,4,120,6,0,646.0,19,0,326.7292457065942
1123631683,2023-02-17,01:09:23,4,136,6,4,0.0,19,0,22.627416997969522
1123631683,2023-02-17,01:09:24,4,166,6,4,0.0,19,0,27.712812921102035
1123631683,2023-02-17,01:09:25,4,133,6,4,0.0,19,0,22.627416997969522
1123631683,2023-02-17,01:09:26,4,135,6,4,0.0,19,0,16.0
1123631618,2023-02-17,01:09:29,4,132,6,0,979.0,5,0,64.0
1123631661,2023-02-17,01:09:29,4,144,6,0,70518.0,43,0,7289.944855758513
1123631618,2023-02-17,01:09:31,4,150,6,0,193256.0,5,0,31859.503574286904
1123631661,2023-02-17,01:09:31,4,161,6,0,44152.0,43,0,1078.547170966574
1123631661,2023-02-17,01:09:32,4,162,6,0,0.0,43,0,22.627416997969522
1123631683,2023-02-17,01:09:34,4,163,6,0,0.0,19,0,27.712812921102035
1123631661,2023-02-17,01:09:35,4,123,6,0,96.0,43,0,81.58431221748455
1123631661,2023-02-17,01:09:36,4,142,6,0,21542.0,43,0,1274.5885610658838
1123631683,2023-02-17,01:09:37,4,149,6,0,62808.0,19,0,931.4418929809846
1123631683,2023-02-17,01:09:38,4,143,6,0,6269.0,19,0,354.5363168985654
1123631661,2023-02-17,01:09:40,4,148,6,0,11628.0,43,0,3240.977630283801
1123631683,2023-02-17,01:09:41,4,147,6,0,5277.0,19,0,692.265844889086
1123631661,2023-02-17,01:09:42,4,331,6,0,3089.0,43,0,584.1643604329179
1123631661,2023-02-17,01:09:44,4,160,6,0,74991.0,43,0,9446.343631268132
1123631683,2023-02-17,01:09:44,4,114,6,0,21.0,19,0,27.712812921102035
1123631683,2023-02-17,01:09:45,4,119,6,0,622.0,19,0,321.99378875996973
1123631661,2023-02-17,01:09:46,4,122,6,0,92.0,43,0,78.38367176906169
1123631683,2023-02-17,01:09:48,4,118,6,1,0.0,19,0,16.0
1123631661,2023-02-17,01:10:12,4,280,6,7,146.0,43,0,163.1686244349691
1806364966,2023-02-17,01:25:21,4,10,6,6,248.0,1,0,1146.6542634988107
1476083723,2023-02-17,01:37:51,13,505,0,6,150.0,6,0,0.0
2415145644,2023-02-17,01:45:31,4,236,6,6,248.0,62,0,0.0
1123631661,2023-02-17,01:47:44,4,280,6,7,146.0,43,0,163.1686244349691
2783492306,2023-02-17,02:05:51,4,10,6,0,5952.0,5,0,319638.9995729557
1123631649,2023-02-17,02:54:15,4,298,6,0,5952.0,7,0,468.6661925080579
2589525364,2023-02-17,03:04:43,4,10,6,0,5952.0,1,0,5783.8616857597835
1731739027,2023-02-17,03:19:58,4,10,5,0,5952.0,4,0,862830.9999808769
1731739027,2023-02-17,03:20:05,4,177,6,0,491.0,4,0,862831.0759354928
1731739027,2023-02-17,03:20:08,4,400,6,7,548.0,4,0,862831.1714721484
1731739027,2023-02-17,03:20:11,4,43,6,7,548.0,4,0,862831.0839463307
764704929,2023-02-17,03:29:08,0,0,0,6,150.0,13,0,401.756144943671
764704929,2023-02-17,03:29:14,0,0,0,6,150.0,13,0,401.756144943671
764704929,2023-02-17,03:29:21,0,0,0,6,150.0,13,0,401.756144943671
764704929,2023-02-17,03:29:30,0,0,0,6,150.0,13,0,401.756144943671
764704929,2023-02-17,03:29:39,4,10,6,0,5952.0,13,0,5404.495906187736
764704929,2023-02-17,03:30:05,7,10,6,8,552.0,13,0,256.4995126701024
764704929,2023-02-17,03:30:25,7,10,6,8,552.0,13,0,256.4995126701024
764704929,2023-02-17,03:30:41,4,76,6,7,548.0,13,0,189.98947339260667
764704929,2023-02-17,03:31:07,4,577,6,6,150.0,13,0,576.9991334482228
764704929,2023-02-17,03:31:11,4,84,6,7,548.0,13,0,182.42806801586207
764704929,2023-02-17,03:31:29,4,267,6,7,548.0,13,0,256.4995126701024
764704929,2023-02-17,03:31:45,4,71,6,7,548.0,13,0,195.30488985173923
764704929,2023-02-17,03:32:06,4,318,6,7,548.0,13,0,307.5581245878574
2856361183,2023-02-21,03:12:10,4,10,6,3,169.0,3,0,567.9436591775632
2856354362,2023-02-21,03:12:20,7,214,6,3,169.0,5,0,1093.1642145624783
2856354362,2023-02-21,03:12:20,0,1,1,6,0.0,5,0,1096.904736064167
778432937,2023-02-21,03:16:12,7,214,6,3,169.0,3,0,1336.5507846692544
778432937,2023-02-21,03:16:12,0,1,1,6,0.0,3,0,1331.8017870539145
2856358620,2023-02-21,03:17:59,7,214,6,3,169.0,4,0,273.408119850161
2856358620,2023-02-21,03:17:59,0,1,1,6,0.0,4,0,273.408119850161
2856361183,2023-02-21,03:18:28,7,214,6,3,169.0,3,0,607.1573107523288
2856361183,2023-02-21,03:18:29,0,1,1,6,0.0,3,0,592.6482936784683
2556019923,2023-02-21,03:19:41,4,95,6,3,169.0,84,0,0.0
2813095668,2023-02-21,03:20:44,4,10,6,3,169.0,3,0,16624.023099117734
2856354362,2023-02-21,03:28:28,4,10,6,3,169.0,5,0,1085.6445090359919
1759130067,2023-02-21,03:33:51,7,214,6,3,169.0,2,1,2002833.010600734
1759130067,2023-02-21,03:33:51,0,1,1,6,0.0,2,1,2002833.0074052603
3240763672,2023-02-21,03:38:03,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,03:38:03,0,1,1,6,0.0,197,0,0.0
778432937,2023-02-21,03:39:19,4,10,6,3,169.0,3,0,1320.896665148338
2856358627,2023-02-21,03:40:16,4,10,6,3,169.0,3,0,204.89997559785115
2783128417,2023-02-21,03:42:20,7,214,6,3,169.0,3,0,44250.46964722522
2783128417,2023-02-21,03:42:20,0,1,1,6,0.0,3,0,44250.319230486915
3240763672,2023-02-21,03:48:47,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,03:48:47,0,1,1,6,0.0,197,0,0.0
3562523896,2023-02-21,04:04:51,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-21,04:04:51,0,1,1,6,0.0,132,0,0.0
1152894686,2023-02-21,04:05:09,7,214,6,3,169.0,4,1,20335512.001024414
1152894686,2023-02-21,04:05:09,0,1,1,6,0.0,4,1,20335512.000709694
2783128417,2023-02-21,04:06:14,4,10,6,3,169.0,3,0,44249.99525423703
3240763672,2023-02-21,04:09:49,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,04:09:49,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-21,04:20:42,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,04:20:42,0,1,1,6,0.0,197,0,0.0
3240141471,2023-02-21,04:27:21,4,10,6,3,169.0,80,0,0.0
1551247186,2023-02-21,04:27:43,4,10,6,3,169.0,16,0,0.0
2680887278,2023-02-21,04:40:39,7,214,6,3,169.0,3,0,5229.430561734232
2680887278,2023-02-21,04:40:40,0,1,1,6,0.0,3,0,5227.863808478564
764672146,2023-02-21,04:42:40,4,10,6,3,169.0,1,0,32783.010233961126
3005985266,2023-02-21,04:48:18,4,10,6,3,169.0,35,0,0.0
3240763672,2023-02-21,04:56:29,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,04:56:30,0,1,1,6,0.0,197,0,0.0
856628057,2023-02-21,05:03:03,44,526,20,6,157.0,48,0,35.77708763999664
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48,0,0.0
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48,0,0.0
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48,0,0.0
856628057,2023-02-21,05:03:03,42,497,0,6,157.0,48,0,32.0
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48,0,0.0
856628057,2023-02-21,05:03:03,31,496,0,6,157.0,48,0,39.191835884530846
856628057,2023-02-21,05:03:03,41,523,3,6,157.0,48,0,29.93325909419153
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48,0,0.0
856628057,2023-02-21,05:03:03,49,550,11,6,157.0,48,0,42.33202097703345
856628057,2023-02-21,05:03:03,54,6,0,6,157.0,48,0,54.258639865002145
856628057,2023-02-21,05:03:03,33,515,0,6,157.0,48,0,25.298221281347036
856628057,2023-02-21,05:03:03,4,41,6,3,169.0,48,0,0.0
856628057,2023-02-21,05:03:03,4,40,6,3,169.0,48,0,0.0
856628057,2023-02-21,05:03:03,4,445,6,3,169.0,48,0,64.99230723708769
856628057,2023-02-21,05:03:03,4,239,6,3,169.0,48,0,60.92618484691127
856628057,2023-02-21,05:03:03,4,244,6,3,169.0,48,0,57.688820407423826
